medcodeid	term	originalreadcode	snomedctconceptid	snomedctdescriptionid	readcode	condition	score
546071000000117	attended dafne diabetes structured education programme	9OLH	306441000000109	546071000000117	9OLH.00	Diabetes (uncomplicated)	1
546151000000110	dafne diabetes structured education programme completed	9OLJ	306471000000103	546151000000110	9OLJ.00	Diabetes (uncomplicated)	1
546221000000114	desmond diabetes structured education programme completed	9OLK	306501000000105	546221000000114	9OLK.00	Diabetes (uncomplicated)	1
546291000000112	xpert diabetes structured education programme completed	9OLL	306531000000104	546291000000112	9OLL.00	Diabetes (uncomplicated)	1
546471000000114	diabetes structured education programme declined	9OLM	306591000000103	546471000000114	9OLM.00	Diabetes (uncomplicated)	1
1755441000006119	diabetes monitor invitation by sms (short message service)	9OLN	705072004	3022978015	9OLN.00	Diabetes (uncomplicated)	1
16171000000110	diabetes monitoring admin.nos	9OLZ	713671000000109	1564911000000111	9OLZ.00	Diabetes (uncomplicated)	1
236331000000111	stroke/transient ischaemic attack monitoring administration	9Om	713771000000100	1565011000000111	9Om..00	Cerebrovascular disease	1
2534253014	stroke/transient ischaemic attack monitoring first letter	9Om0	415628004	2534253014	9Om0.00	Cerebrovascular disease	1
2534212018	stroke/transient ischaemic attack monitoring second letter	9Om1	415629007	2534212018	9Om1.00	Cerebrovascular disease	1
2534196010	stroke/transient ischaemic attack monitoring third letter	9Om2	415631003	2534196010	9Om2.00	Cerebrovascular disease	1
986831000006115	stroke/transient ischaemic attack monitoring verbal invitati	9Om3	417059002	2549607012	9Om3.00	Cerebrovascular disease	1
1869841000006110	cystic fibrosis repeat screening with further sample require	9OqCC	384341000000107	758401000000115	9OqCC00	Chronic pulmonary disease	1
308231000000118	heart failure monitoring administration	9Or	713791000000101	1565031000000115	9Or..00	Congestive heart failure	1
308261000000111	heart failure review completed	9Or0	202231000000106	308261000000111	9Or0.00	Congestive heart failure	1
406801000000118	heart failure monitoring telephone invite	9Or1	717531000000102	1570071000000118	9Or1.00	Congestive heart failure	1
407041000000111	heart failure monitoring verbal invite	9Or2	717501000000108	1570041000000112	9Or2.00	Congestive heart failure	1
407061000000112	heart failure monitoring first letter	9Or3	716971000000109	1569521000000114	9Or3.00	Congestive heart failure	1
407081000000115	heart failure monitoring second letter	9Or4	717191000000108	1569731000000119	9Or4.00	Congestive heart failure	1
407101000000114	heart failure monitoring third letter	9Or5	716621000000101	1569171000000116	9Or5.00	Congestive heart failure	1
406821000000110	chronic kidney disease monitoring administration	9Ot	713811000000100	1565051000000110	9Ot..00	Renal disease	2
408261000000119	chronic kidney disease monitoring first letter	9Ot0	716651000000106	1569201000000115	9Ot0.00	Renal disease	2
408281000000111	chronic kidney disease monitoring second letter	9Ot1	717751000000104	1570281000000111	9Ot1.00	Renal disease	2
408301000000112	chronic kidney disease monitoring third letter	9Ot2	717461000000108	1570001000000114	9Ot2.00	Renal disease	2
408321000000115	chronic kidney disease monitoring verbal invite	9Ot3	717231000000104	1570441000000116	9Ot3.00	Renal disease	2
408341000000110	chronic kidney disease monitoring telephone invite	9Ot4	717511000000105	1570451000000118	9Ot4.00	Renal disease	2
406841000000115	dementia monitoring administration	9Ou	713821000000106	1565061000000113	9Ou..00	Dementia	1
408361000000111	dementia monitoring first letter	9Ou1	715821000000107	1568381000000110	9Ou1.00	Dementia	1
408421000000111	dementia monitoring second letter	9Ou2	717471000000101	1570011000000111	9Ou2.00	Dementia	1
408461000000115	dementia monitoring third letter	9Ou3	716671000000102	1569221000000112	9Ou3.00	Dementia	1
408481000000112	dementia monitoring verbal invite	9Ou4	716221000000104	1568781000000111	9Ou4.00	Dementia	1
408501000000115	dementia monitoring telephone invite	9Ou5	716991000000108	1569541000000119	9Ou5.00	Dementia	1
2227781000000112	diabetic foot screening invitation	9Oy00	861491000000107	2227781000000112	9Oy0000	Diabetes (uncomplicated)	1
2227861000000112	diabetic foot screening invitation first letter	9Oy02	861531000000107	2227861000000112	9Oy0200	Diabetes (uncomplicated)	1
2227981000000110	diabetic foot screening invitation second letter	9Oy03	861551000000100	2227981000000110	9Oy0300	Diabetes (uncomplicated)	1
2230301000000116	diabetic foot screening invitation third letter	9Oy04	862481000000103	2230301000000116	9Oy0400	Diabetes (uncomplicated)	1
285891014	patient in asthma study	9Q21	185940009	285891014	9Q21.00	Chronic pulmonary disease	1
732921000006113	lung tuberculosis	A11-1	154283005	239551014	A11..11	Chronic pulmonary disease	1
38677017	tuberculous bronchiectasis	A115	23022004	38677017	A115.00	Chronic pulmonary disease	1
286242017	"tuberculosis of lung, confirmed by unspecified means"	A1243	154283005	239551014	A124300	Chronic pulmonary disease	1
286285014	tuberculous nephropathy	A1600	44323002	3320160019	A160000	Renal disease	2
108231015	tuberculous pyelonephritis	A1602	44323002	3320164011	A160200	Renal disease	2
140896018	malignant pustule	A220-1	84980006	140896018	A220.11	Any malignancy	2
2386018	jakob-creutzfeldt disease	A411	792004	2386018	A411.00	Dementia	1
286858013	viral hepatitis a with coma	A700	16060001	3008400017	A700.00	Moderate or severe liver disease	3
286862019	viral hepatitis b with coma	A702	26206000	3008554017	A702.00	Moderate or severe liver disease	3
61061000006116	viral (serum) hepatitis b	A703	66071002	109733012	A703.00	Mild liver disease	1
286867013	other specified viral hepatitis with coma	A704	3738000	7302012	A704.00	Moderate or severe liver disease	3
286868015	viral hepatitis c with coma	A7040	186628001	286868015	A704000	Moderate or severe liver disease	3
286869011	other specified viral hepatitis with hepatic coma nos	A704z	3738000	7302012	A704z00	Moderate or severe liver disease	3
286871011	viral hepatitis c without mention of hepatic coma	A7050	50711007	84513012	A705000	Mild liver disease	1
821081000006115	hepatitis non a non b	A7054	186634008	286874015	A705400	Mild liver disease	1
17930015	chronic viral hepatitis	A707	10295004	17930015	A707.00	Mild liver disease	1
353580016	chronic viral hepatitis b with delta-agent	A7070	235869004	353580016	A707000	Mild liver disease	1
286879013	chronic viral hepatitis b without delta-agent	A7071	186639003	286879013	A707100	Mild liver disease	1
557071000006112	chronic viral hepatitis c	A7072	128302006	206586011	A707200	Mild liver disease	1
1232261014	chronic viral hepatitis b	A7073	61977001	1232261014	A707300	Mild liver disease	1
557081000006110	"chronic viral hepatitis, unspecified"	A707X	10295004	17930015	A707X00	Mild liver disease	1
2146441000000113	hepatitis c genotype 1	A70A	824841000000105	2146441000000113	A70A.00	Mild liver disease	1
2146461000000114	hepatitis c genotype 2	A70B	824851000000108	2146461000000114	A70B.00	Mild liver disease	1
2146501000000114	hepatitis c genotype 3	A70C	824871000000104	2146501000000114	A70C.00	Mild liver disease	1
2146521000000117	hepatitis c genotype 4	A70D	824881000000102	2146521000000117	A70D.00	Mild liver disease	1
353576014	acute hepatitis c	A70G	235866006	353576014	A70G.00	Mild liver disease	1
84516016	hepatitis c	A70z0	50711007	84516016	A70z000	Mild liver disease	1
249896014	haemorrhagic nephrosonephritis	A786	364756009	487930011	A786.00	Renal disease	2
103844015	acquired immune deficiency syndrome	A788	62479008	103844015	A788.00	HIV/AIDS	4
143288017	human immunodeficiency virus infection	A788-1	86406008	143288017	A788.11	HIV/AIDS	4
365853018	acute human immunodeficiency virus infection	A7880	111880001	179043011	A788000	HIV/AIDS	4
152322017	asymptomatic human immunodeficiency virus infection	A7881	91947003	152322017	A788100	HIV/AIDS	4
825871000006111	hiv infection with persistent generalised lymphadenopathy	A7882	95892003	512343012	A788200	HIV/AIDS	4
829181000006115	human immunodeficiency virus with constitutional disease	A7883	186706006	287010012	A788300	HIV/AIDS	4
287012016	human immunodeficiency virus with neurological disease	A7884	186707002	287012016	A788400	HIV/AIDS	4
829221000006112	human immunodeficiency virus with secondary infection	A7885	186708007	287013014	A788500	HIV/AIDS	4
287014015	human immunodeficiency virus with secondary cancers	A7886	713572001	3290189011	A788600	HIV/AIDS	4
825731000006117	"hiv disease result/haematological+immunologic abnorms,nec"	A788U	943041000000105	2412691000000112	A788U00	HIV/AIDS	4
825791000006118	hiv disease resulting in multiple diseases ce	A788V	86406008	143288017	A788V00	HIV/AIDS	4
825841000006115	hiv disease resulting in unspecified malignant neoplasm	A788W	86406008	143288017	A788W00	HIV/AIDS	4
825861000006116	hiv disease resulting/unspcf infectious+parasitic disease	A788X	186708007	287013014	A788X00	HIV/AIDS	4
287020019	human immunodeficiency virus with other clinical findings	A788y	86406008	143288017	A788y00	HIV/AIDS	4
287021015	acquired human immunodeficiency virus infection syndrome nos	A788z	86406008	143288017	A788z00	HIV/AIDS	4
287022010	human immunodef virus resulting in other disease	A789	81000119104	2967570018	A789.00	HIV/AIDS	4
287023017	hiv disease resulting in mycobacterial infection	A7890	420818005	2617389018	A789000	HIV/AIDS	4
287024011	hiv disease resulting in cytomegaloviral disease	A7891	81000119104	2967570018	A789100	HIV/AIDS	4
287025012	hiv disease resulting in candidiasis	A7892	81000119104	2967570018	A789200	HIV/AIDS	4
825831000006113	hiv disease resulting in pneumocystis carinii pneumonia	A7893	420403001	2617400016	A789300	HIV/AIDS	4
1814921000006112	hiv disease resulting in pneumocystis jirovecii pneumonia	A7893-1	420403001	2617400016	A789311	HIV/AIDS	4
287027016	hiv disease resulting in multiple infections	A7894	186708007	287013014	A789400	HIV/AIDS	4
825771000006119	hiv disease resulting in kaposi's sarcoma	A7895	420524008	2617386013	A789500	Any malignancy	2
1814931000006110	hiv disease resulting in kaposi sarcoma	A7895-1	420524008	2617386013	A789511	HIV/AIDS	4
287029018	hiv disease resulting in burkitt's lymphoma	A7896	713897006	3297968018	A789600	Any malignancy	2
825721000006115	hiv dis resulting oth types of non-hodgkin's lymphoma	A7897	442537007	2816358010	A789700	Any malignancy	2
287031010	hiv disease resulting in multiple malignant neoplasms	A7898	713572001	3290189011	A789800	HIV/AIDS	4
287032015	hiv disease resulting in lymphoid interstitial pneumonitis	A7899	421671002	2617401017	A789900	Chronic pulmonary disease	1
2622348012	hiv disease resulting in wasting syndrome	A789A	422003001	2622348012	A789A00	HIV/AIDS	4
825711000006111	"hiv dis reslt/oth mal neopl/lymph,h'matopoetc+reltd tissu"	A789X	86406008	143288017	A789X00	HIV/AIDS	4
287143014	plasmodium malariae malaria with nephropathy	A8441	186796004	287143014	A844100	Renal disease	2
496157019	general paralysis of insane	A941-1	51928006	496157019	A941.11	Hemiplegia or paraplegia	2
6880017	candidiasis of lung	AB24	3487004	6880017	AB24.00	Chronic pulmonary disease	1
1174251000000119	aspergillus bronchitis	AB636	445058002	2871249017	AB63600	Chronic pulmonary disease	1
287864011	toxoplasma pneumonitis	AD04	187196002	287864011	AD04.00	Chronic pulmonary disease	1
287865012	toxoplasma hepatitis	AD05	187197006	287865012	AD05.00	Mild liver disease	1
288169017	[x]other chronic viral hepatitis	AyuB1	10295004	17930015	AyuB100	Mild liver disease	1
288170016	"[x]chronic viral hepatitis, unspecified"	AyuB2	10295004	17930015	AyuB200	Mild liver disease	1
288173019	[x]human immunodeficiency virus disease	AyuC	86406008	143288017	AyuC.00	HIV/AIDS	4
288174013	[x]hiv disease resulting in other bacterial infections	AyuC0	86406008	143288017	AyuC000	HIV/AIDS	4
288177018	[x]hiv disease resulting in other viral infections	AyuC1	186708007	287013014	AyuC100	HIV/AIDS	4
288178011	[x]hiv disease resulting in other mycoses	AyuC2	86406008	143288017	AyuC200	HIV/AIDS	4
389021000006114	[x]hiv disease resulting in multiple infections	AyuC3	186708007	287013014	AyuC300	HIV/AIDS	4
389101000006117	[x]hiv disease resulting/other infectious+parasitic diseases	AyuC4	186708007	287013014	AyuC400	HIV/AIDS	4
389111000006119	[x]hiv disease resulting/unspcf infectious+parasitic disease	AyuC5	186708007	287013014	AyuC500	HIV/AIDS	4
288182013	[x]hiv disease resulting in other non-hodgkin's lymphoma	AyuC6	442537007	2816358010	AyuC600	HIV/AIDS	4
388991000006116	"[x]hiv dis reslt/oth mal neopl/lymph,h'matopoetc+reltd tissu"	AyuC7	86406008	143288017	AyuC700	HIV/AIDS	4
288185010	[x]hiv disease resulting in other malignant neoplasms	AyuC8	713572001	3290189011	AyuC800	HIV/AIDS	4
288186011	[x]hiv disease resulting in unspecified malignant neoplasm	AyuC9	86406008	143288017	AyuC900	HIV/AIDS	4
389011000006118	[x]hiv disease resulting in multiple diseases ce	AyuCA	86406008	143288017	AyuCA00	HIV/AIDS	4
389001000006116	"[x]hiv disease result/haematological+immunologic abnorms,nec"	AyuCB	943041000000105	2412691000000112	AyuCB00	HIV/AIDS	4
288190013	[x]hiv disease resulting in other specified conditions	AyuCC	86406008	143288017	AyuCC00	HIV/AIDS	4
288191012	[x]unspecified human immunodeficiency virus [hiv] disease	AyuCD	86406008	143288017	AyuCD00	HIV/AIDS	4
426451000006118	[x]sequelae of viral hepatitis	AyuJ9	187260009	287970018	AyuJ900	Mild liver disease	1
677881000006110	neoplasms	B	55342001	2984293012	B....00	Any malignancy	2
533321000006119	cancers	B-1	363346000	1228478017	B....11	Any malignancy	2
406052010	"malignant neoplasm of lip, oral cavity and pharynx"	B0	271323007	406052010	B0...00	Any malignancy	2
380095017	"carcinoma of lip, oral cavity and pharynx"	B0-1	255069008	380095017	B0...11	Any malignancy	2
724891000006113	malignant neoplasm of lip	B00	363348004	482495016	B00..00	Any malignancy	2
403771011	carcinoma of lip	B00-1	269515006	403771011	B00..11	Any malignancy	2
1228504019	"malignant neoplasm of upper lip, vermilion border"	B000	363372009	1228504019	B000.00	Any malignancy	2
720801000006112	"malignant neoplasm of upper lip, external"	B0000	421249001	2618242015	B000000	Any malignancy	2
288350019	"malignant neoplasm of upper lip, lipstick area"	B0001	187601000	288350019	B000100	Any malignancy	2
288351015	"malignant neoplasm of upper lip, vermilion border nos"	B000z	363372009	482541011	B000z00	Any malignancy	2
724421000006114	"malignant neoplasm of lower lip, vermilion border"	B001	363373004	1228505018	B001.00	Any malignancy	2
288354011	"malignant neoplasm of lower lip, external"	B0010	187604008	288354011	B001000	Any malignancy	2
