medcodeid	term	originalreadcode	snomedctconceptid	snomedctdescriptionid	readcode	condition	score
236331000000111	stroke/transient ischaemic attack monitoring administration	9Om	713771000000100	1565011000000111	9Om..00	Other neurological disorders	1
2534253014	stroke/transient ischaemic attack monitoring first letter	9Om0	415628004	2534253014	9Om0.00	Other neurological disorders	1
2534212018	stroke/transient ischaemic attack monitoring second letter	9Om1	415629007	2534212018	9Om1.00	Other neurological disorders	1
2534196010	stroke/transient ischaemic attack monitoring third letter	9Om2	415631003	2534196010	9Om2.00	Other neurological disorders	1
986831000006115	stroke/transient ischaemic attack monitoring verbal invitati	9Om3	417059002	2549607012	9Om3.00	Other neurological disorders	1
303581000000113	hepatitis c screening offered	9Op1	200251000000100	303581000000113	9Op1.00	Liver disease	1
1869841000006110	cystic fibrosis repeat screening with further sample require	9OqCC	384341000000107	758401000000115	9OqCC00	Chronic pulmonary disease	1
308231000000118	heart failure monitoring administration	9Or	713791000000101	1565031000000115	9Or..00	Congestive heart failure	1
308261000000111	heart failure review completed	9Or0	202231000000106	308261000000111	9Or0.00	Congestive heart failure	1
406801000000118	heart failure monitoring telephone invite	9Or1	717531000000102	1570071000000118	9Or1.00	Congestive heart failure	1
407041000000111	heart failure monitoring verbal invite	9Or2	717501000000108	1570041000000112	9Or2.00	Congestive heart failure	1
407061000000112	heart failure monitoring first letter	9Or3	716971000000109	1569521000000114	9Or3.00	Congestive heart failure	1
407081000000115	heart failure monitoring second letter	9Or4	717191000000108	1569731000000119	9Or4.00	Congestive heart failure	1
407101000000114	heart failure monitoring third letter	9Or5	716621000000101	1569171000000116	9Or5.00	Congestive heart failure	1
406251000000118	atrial fibrillation monitoring administration	9Os	713801000000102	1565041000000112	9Os..00	Cardiac arrythmia	1
408081000000116	atrial fibrillation monitoring first letter	9Os0	717221000000101	1569761000000112	9Os0.00	Cardiac arrythmia	1
408101000000110	atrial fibrillation monitoring second letter	9Os1	716981000000106	1569531000000111	9Os1.00	Cardiac arrythmia	1
408121000000118	atrial fibrillation monitoring third letter	9Os2	716181000000109	1568741000000115	9Os2.00	Cardiac arrythmia	1
408141000000113	atrial fibrillation monitoring verbal invite	9Os3	717011000000100	1570401000000119	9Os3.00	Cardiac arrythmia	1
408241000000115	atrial fibrillation monitoring telephone invite	9Os4	716721000000107	1570381000000119	9Os4.00	Cardiac arrythmia	1
406821000000110	chronic kidney disease monitoring administration	9Ot	713811000000100	1565051000000110	9Ot..00	Renal disease	1
408261000000119	chronic kidney disease monitoring first letter	9Ot0	716651000000106	1569201000000115	9Ot0.00	Renal disease	1
408281000000111	chronic kidney disease monitoring second letter	9Ot1	717751000000104	1570281000000111	9Ot1.00	Renal disease	1
408301000000112	chronic kidney disease monitoring third letter	9Ot2	717461000000108	1570001000000114	9Ot2.00	Renal disease	1
408321000000115	chronic kidney disease monitoring verbal invite	9Ot3	717231000000104	1570441000000116	9Ot3.00	Renal disease	1
408341000000110	chronic kidney disease monitoring telephone invite	9Ot4	717511000000105	1570451000000118	9Ot4.00	Renal disease	1
406841000000115	dementia monitoring administration	9Ou	713821000000106	1565061000000113	9Ou..00	Other neurological disorders	1
408361000000111	dementia monitoring first letter	9Ou1	715821000000107	1568381000000110	9Ou1.00	Other neurological disorders	1
408421000000111	dementia monitoring second letter	9Ou2	717471000000101	1570011000000111	9Ou2.00	Other neurological disorders	1
408461000000115	dementia monitoring third letter	9Ou3	716671000000102	1569221000000112	9Ou3.00	Other neurological disorders	1
408481000000112	dementia monitoring verbal invite	9Ou4	716221000000104	1568781000000111	9Ou4.00	Other neurological disorders	1
406881000000111	depression monitoring administration	9Ov	713831000000108	1565071000000118	9Ov..00	Depression	1
408521000000112	depression monitoring first letter	9Ov0	717211000000107	1569751000000114	9Ov0.00	Depression	1
408541000000117	depression monitoring second letter	9Ov1	716681000000100	1569231000000114	9Ov1.00	Depression	1
408561000000116	depression monitoring third letter	9Ov2	716961000000102	1569511000000115	9Ov2.00	Depression	1
2227781000000112	diabetic foot screening invitation	9Oy00	861491000000107	2227781000000112	9Oy0000	Diabetes (uncomplicated)	1
2227861000000112	diabetic foot screening invitation first letter	9Oy02	861531000000107	2227861000000112	9Oy0200	Diabetes (uncomplicated)	1
2227981000000110	diabetic foot screening invitation second letter	9Oy03	861551000000100	2227981000000110	9Oy0300	Diabetes (uncomplicated)	1
2230301000000116	diabetic foot screening invitation third letter	9Oy04	862481000000103	2230301000000116	9Oy0400	Diabetes (uncomplicated)	1
285891014	patient in asthma study	9Q21	185940009	285891014	9Q21.00	Chronic pulmonary disease	1
2246691000000115	drug misuse clinic administration	9s	869161000000106	2246691000000115	9s...00	Drug abuse	1
124771013	amoebic liver abscess	A053	75119003	124771013	A053.00	Liver disease	1
732921000006113	lung tuberculosis	A11-1	154283005	239551014	A11..11	Chronic pulmonary disease	1
38677017	tuberculous bronchiectasis	A115	23022004	38677017	A115.00	Chronic pulmonary disease	1
286242017	"tuberculosis of lung, confirmed by unspecified means"	A1243	154283005	239551014	A124300	Chronic pulmonary disease	1
286285014	tuberculous nephropathy	A1600	44323002	3320160019	A160000	Renal disease	1
108231015	tuberculous pyelonephritis	A1602	44323002	3320164011	A160200	Renal disease	1
140896018	malignant pustule	A220-1	84980006	140896018	A220.11	Solid tumour or leukaemia	1
2386018	jakob-creutzfeldt disease	A411	792004	2386018	A411.00	Other neurological disorders	1
481281019	progressive multifocal leucoencephalopathy	A413	22255007	481281019	A413.00	Other neurological disorders	1
37365019	progressive multifocal leukoencephalopathy	A413-1	22255007	481280018	A413.11	Other neurological disorders	1
7302012	viral hepatitis	A70	3738000	7302012	A70..00	Liver disease	1
286858013	viral hepatitis a with coma	A700	16060001	3008400017	A700.00	Liver disease	1
222881000000116	viral (infectious) hepatitis a	A701	25102003	482836011	A701.00	Liver disease	1
222891000000119	infective hepatitis	A701-1	40468003	67481015	A701.11	Liver disease	1
286862019	viral hepatitis b with coma	A702	26206000	3008554017	A702.00	Liver disease	1
61061000006116	viral (serum) hepatitis b	A703	66071002	109733012	A703.00	Liver disease	1
286867013	other specified viral hepatitis with coma	A704	3738000	7302012	A704.00	Liver disease	1
286868015	viral hepatitis c with coma	A7040	186628001	286868015	A704000	Liver disease	1
286869011	other specified viral hepatitis with hepatic coma nos	A704z	3738000	7302012	A704z00	Liver disease	1
286870012	other specified viral hepatitis without coma	A705	3738000	7302012	A705.00	Liver disease	1
286871011	viral hepatitis c without mention of hepatic coma	A7050	50711007	84513012	A705000	Liver disease	1
353575013	acute delta-(super)infection of hepatitis b carrier	A7051	235865005	353575013	A705100	Liver disease	1
353577017	acute hepatitis e	A7052	235867002	353577017	A705200	Liver disease	1
821081000006115	hepatitis non a non b	A7054	186634008	286874015	A705400	Liver disease	1
1601000006112	other specified viral hepatitis without mention of coma nos	A705z	3738000	7302012	A705z00	Liver disease	1
17930015	chronic viral hepatitis	A707	10295004	17930015	A707.00	Liver disease	1
353580016	chronic viral hepatitis b with delta-agent	A7070	235869004	353580016	A707000	Liver disease	1
286879013	chronic viral hepatitis b without delta-agent	A7071	186639003	286879013	A707100	Liver disease	1
557071000006112	chronic viral hepatitis c	A7072	128302006	206586011	A707200	Liver disease	1
1232261014	chronic viral hepatitis b	A7073	61977001	1232261014	A707300	Liver disease	1
557081000006110	"chronic viral hepatitis, unspecified"	A707X	10295004	17930015	A707X00	Liver disease	1
179049010	viral hepatitis without hepatic coma	A709	111896003	179049010	A709.00	Liver disease	1
2146441000000113	hepatitis c genotype 1	A70A	824841000000105	2146441000000113	A70A.00	Liver disease	1
2146461000000114	hepatitis c genotype 2	A70B	824851000000108	2146461000000114	A70B.00	Liver disease	1
2146501000000114	hepatitis c genotype 3	A70C	824871000000104	2146501000000114	A70C.00	Liver disease	1
2146521000000117	hepatitis c genotype 4	A70D	824881000000102	2146521000000117	A70D.00	Liver disease	1
353576014	acute hepatitis c	A70G	235866006	353576014	A70G.00	Liver disease	1
286882015	unspecified viral hepatitis	A70z	3738000	7302012	A70z.00	Liver disease	1
84516016	hepatitis c	A70z0	50711007	84516016	A70z000	Liver disease	1
1814911000006116	acute viral hepatitis nos	A70z1	57412004	95482016	A70z100	Liver disease	1
147971019	mumps hepatitis	A72x0	89231008	147971019	A72x000	Liver disease	1
286985017	cytomegaloviral hepatitis	A7852	186698009	286985017	A785200	Liver disease	1
249896014	haemorrhagic nephrosonephritis	A786	364756009	487930011	A786.00	Renal disease	1
103844015	acquired immune deficiency syndrome	A788	62479008	103844015	A788.00	HIV/AIDS	1
143288017	human immunodeficiency virus infection	A788-1	86406008	143288017	A788.11	HIV/AIDS	1
365853018	acute human immunodeficiency virus infection	A7880	111880001	179043011	A788000	HIV/AIDS	1
152322017	asymptomatic human immunodeficiency virus infection	A7881	91947003	152322017	A788100	HIV/AIDS	1
825871000006111	hiv infection with persistent generalised lymphadenopathy	A7882	95892003	512343012	A788200	HIV/AIDS	1
829181000006115	human immunodeficiency virus with constitutional disease	A7883	186706006	287010012	A788300	HIV/AIDS	1
287012016	human immunodeficiency virus with neurological disease	A7884	186707002	287012016	A788400	HIV/AIDS	1
829221000006112	human immunodeficiency virus with secondary infection	A7885	186708007	287013014	A788500	HIV/AIDS	1
287014015	human immunodeficiency virus with secondary cancers	A7886	713572001	3290189011	A788600	HIV/AIDS	1
825731000006117	"hiv disease result/haematological+immunologic abnorms,nec"	A788U	943041000000105	2412691000000112	A788U00	HIV/AIDS	1
825791000006118	hiv disease resulting in multiple diseases ce	A788V	86406008	143288017	A788V00	HIV/AIDS	1
825841000006115	hiv disease resulting in unspecified malignant neoplasm	A788W	86406008	143288017	A788W00	Solid tumour or leukaemia	1
825861000006116	hiv disease resulting/unspcf infectious+parasitic disease	A788X	186708007	287013014	A788X00	HIV/AIDS	1
287020019	human immunodeficiency virus with other clinical findings	A788y	86406008	143288017	A788y00	HIV/AIDS	1
287021015	acquired human immunodeficiency virus infection syndrome nos	A788z	86406008	143288017	A788z00	HIV/AIDS	1
287022010	human immunodef virus resulting in other disease	A789	81000119104	2967570018	A789.00	HIV/AIDS	1
287023017	hiv disease resulting in mycobacterial infection	A7890	420818005	2617389018	A789000	HIV/AIDS	1
287024011	hiv disease resulting in cytomegaloviral disease	A7891	81000119104	2967570018	A789100	HIV/AIDS	1
287025012	hiv disease resulting in candidiasis	A7892	81000119104	2967570018	A789200	HIV/AIDS	1
825831000006113	hiv disease resulting in pneumocystis carinii pneumonia	A7893	420403001	2617400016	A789300	HIV/AIDS	1
1814921000006112	hiv disease resulting in pneumocystis jirovecii pneumonia	A7893-1	420403001	2617400016	A789311	HIV/AIDS	1
287027016	hiv disease resulting in multiple infections	A7894	186708007	287013014	A789400	HIV/AIDS	1
825771000006119	hiv disease resulting in kaposi's sarcoma	A7895	420524008	2617386013	A789500	HIV/AIDS	1
1814931000006110	hiv disease resulting in kaposi sarcoma	A7895-1	420524008	2617386013	A789511	HIV/AIDS	1
287029018	hiv disease resulting in burkitt's lymphoma	A7896	713897006	3297968018	A789600	Lymphoma	1
825721000006115	hiv dis resulting oth types of non-hodgkin's lymphoma	A7897	442537007	2816358010	A789700	HIV/AIDS	1
287031010	hiv disease resulting in multiple malignant neoplasms	A7898	713572001	3290189011	A789800	Solid tumour or leukaemia	1
287032015	hiv disease resulting in lymphoid interstitial pneumonitis	A7899	421671002	2617401017	A789900	Chronic pulmonary disease	1
2622348012	hiv disease resulting in wasting syndrome	A789A	422003001	2622348012	A789A00	HIV/AIDS	1
825711000006111	"hiv dis reslt/oth mal neopl/lymph,h'matopoetc+reltd tissu"	A789X	86406008	143288017	A789X00	HIV/AIDS	1
287143014	plasmodium malariae malaria with nephropathy	A8441	186796004	287143014	A844100	Renal disease	1
133978014	secondary syphilitic hepatitis	A9161	80770009	133978014	A916100	Liver disease	1
538231000006116	cardiovascular syphilis	A93	83883001	139098014	A93..00	Valvular disease	1
111993011	syphilitic endocarditis	A932	67391006	111993011	A932.00	Valvular disease	1
350386010	syphilitic valve disease	A932-1	233849007	350386010	A932.11	Valvular disease	1
287258010	syphilitic endocarditis of mitral valve	A9321	186875004	287258010	A932100	Valvular disease	1
415402011	syphilitic endocarditis of aortic valve	A9322	278480000	415402011	A932200	Valvular disease	1
287260012	syphilitic endocarditis of tricuspid valve	A9323	186877007	287260012	A932300	Valvular disease	1
736381000006110	locomotor ataxia	A940-1	316841006	461489010	A940.11	Other neurological disorders	1
496157019	general paralysis of insane	A941-1	51928006	496157019	A941.11	Paralysis	1
64875013	syphilitic parkinsonism	A94y1	38523005	64875013	A94y100	Other neurological disorders	1
353572011	gonococcal hepatitis	A98yy-1	235863003	353572011	A98yy11	Liver disease	1
355299012	gonococcal perihepatitis	A98yy-3	237042003	355299012	A98yy13	Liver disease	1
6880017	candidiasis of lung	AB24	3487004	6880017	AB24.00	Chronic pulmonary disease	1
1174251000000119	aspergillus bronchitis	AB636	445058002	2871249017	AB63600	Chronic pulmonary disease	1
287864011	toxoplasma pneumonitis	AD04	187196002	287864011	AD04.00	Chronic pulmonary disease	1
287865012	toxoplasma hepatitis	AD05	187197006	287865012	AD05.00	Liver disease	1
287970018	sequelae of viral hepatitis	AE23	187260009	287970018	AE23.00	Liver disease	1
432411000006115	[x]viral hepatitis	AyuB	3738000	7302012	AyuB.00	Liver disease	1
