"ProdCodeId"	"dmdid"	"Term.from.EMIS"	"ProductName"	"Formulation"	"RouteOfAdministration"	"DrugSubstanceName"	"SubstanceStrength"	"BNFChapter"	"Release"
"931641000033112"	"36128611000001106"	"Morphine sulfate 20mg/ml oral solution sugar free"	"Morphine sulfate 20mg/ml oral solution sugar free"	"Oral solution"	"Oral"	"Morphine sulfate"	"20.000mg/1.000ml"	"4070200"	""
"1014941000033117"	"3453511000001105"	"Oramorph 20mg/ml concentrated oral solution (Boehringer Ingelheim Ltd)"	"Oramorph 20mg/ml concentrated oral solution"	"Oral solution"	"Oral"	"Morphine sulfate"	"20.000mg/1.000ml"	"4070200"	""
"1752041000033116"	"3451411000001107"	"Sevredol 20mg/ml concentrated oral solution (Napp Pharmaceuticals Ltd)"	"Sevredol 20mg/ml concentrated oral solution"	"Oral solution"	"Oral"	"Morphine sulfate"	"20.000mg/1.000ml"	""	""
"3309541000033117"	"36128711000001102"	"Morphine sulfate 30mg/1ml solution for injection ampoules"	"Morphine sulfate 30mg/1ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Morphine sulfate"	"30.000mg/1.000ml"	"4070200"	""
"2946241000033118"	"36128911000001100"	"Morphine sulfate 60mg/2ml solution for injection ampoules"	"Morphine sulfate 60mg/2ml solution for injection ampoules"	"Solution for injection"	"Subcutaneous/ Intravenous/ Intramuscular"	"Morphine sulfate"	"30.000mg/1.000ml"	"4070200"	""
"2093241000033114"	"36129111000001105"	"Morphine sulfate powder"	"Morphine sulfate powder"	"Not applicable"	"Route of administration not applicable"	"Morphine sulfate"	"1.000mg/1.000mg"	""	""
"12875941000033113"	"36437111000001102"	"Dacepton 100mg/20ml solution for infusion vials (Ever Pharma UK Ltd)"	"Dacepton 100mg/20ml solution for infusion vials"	"Solution for infusion"	"Subcutaneous"	"Apomorphine hydrochloride hemihydrate"	"5.000mg/1.000ml"	""	""
"12875841000033117"	"36441211000001104"	"Apomorphine 100mg/20ml solution for infusion vials"	"Apomorphine 100mg/20ml solution for infusion vials"	"Solution for infusion"	"Subcutaneous"	"Apomorphine hydrochloride hemihydrate"	"5.000mg/1.000ml"	""	""
"12875741000033110"	"36441811000001103"	"Apomorphine 30mg/3ml solution for injection cartridges"	"Apomorphine 30mg/3ml solution for injection cartridges"	"Solution for injection"	"Subcutaneous"	"Apomorphine hydrochloride hemihydrate"	"10.000mg/1.000ml"	""	""
"12876041000033115"	"36436811000001107"	"Dacepton 30mg/3ml solution for injection cartridges (Ever Pharma UK Ltd)"	"Dacepton 30mg/3ml solution for injection cartridges"	"Solution for injection"	"Subcutaneous"	"Apomorphine hydrochloride hemihydrate"	"10.000mg/1.000ml"	""	""
"3179641000033116"	"322556006"	"Dipipanone 10mg / Cyclizine 30mg tablets"	"Dipipanone 10mg / Cyclizine 30mg tablets"	"Tablet"	"Oral"	"Cyclizine hydrochloride/ Dipipanone hydrochloride"	"30.000mg + 10.000mg"	"4070200"	""
"470841000033115"	"429811000001100"	"Diconal tablets (Amdipharm Plc)"	"Diconal tablets"	"Tablet"	"Oral"	"Cyclizine hydrochloride/ Dipipanone hydrochloride"	"30.000mg + 10.000mg"	""	""
"2227441000033115"	"134806003"	"Fentanyl 1.6mg lozenges"	"Fentanyl 1.6mg lozenges"	"Lozenge"	"Buccal"	"Fentanyl citrate"	"1.600mg"	"4070200"	""
"2228041000033111"	"745311000001104"	"Actiq 1.6mg lozenges with integral oromucosal applicator (Teva UK Ltd)"	"Actiq 1.6mg lozenges with integral oromucosal applicator"	"Lozenge"	"Buccal"	"Fentanyl citrate"	"1.600mg"	"4070200"	""
"2227941000033113"	"305111000001108"	"Actiq 1.2mg lozenges with integral oromucosal applicator (Teva UK Ltd)"	"Actiq 1.2mg lozenges with integral oromucosal applicator"	"Lozenge"	"Buccal"	"Fentanyl citrate"	"1.200mg"	"4070200"	""
"2227341000033114"	"134807007"	"Fentanyl 1.2mg lozenges"	"Fentanyl 1.2mg lozenges"	"Lozenge"	"Buccal"	"Fentanyl citrate"	"1.200mg"	"4070200"	""
"2227241000033116"	"134808002"	"Fentanyl 800microgram lozenges"	"Fentanyl 800microgram lozenges"	"Lozenge"	"Buccal"	"Fentanyl citrate"	"800.000microgram"	"4070200"	""
"2227841000033117"	"732011000001108"	"Actiq 800microgram lozenges with integral oromucosal applicator (Teva UK Ltd)"	"Actiq 800microgram lozenges with integral oromucosal applicator"	"Lozenge"	"Buccal"	"Fentanyl citrate"	"800.000microgram"	"4070200"	""
"2227741000033110"	"906611000001102"	"Actiq 600microgram lozenges with integral oromucosal applicator (Teva UK Ltd)"	"Actiq 600microgram lozenges with integral oromucosal applicator"	"Lozenge"	"Buccal"	"Fentanyl citrate"	"600.000microgram"	"4070200"	""
"2227141000033111"	"134809005"	"Fentanyl 600microgram lozenges"	"Fentanyl 600microgram lozenges"	"Lozenge"	"Buccal"	"Fentanyl citrate"	"600.000microgram"	"4070200"	""
"2227041000033112"	"134810000"	"Fentanyl 400microgram lozenges"	"Fentanyl 400microgram lozenges"	"Lozenge"	"Buccal"	"Fentanyl citrate"	"400.000microgram"	"4070200"	""
"2227641000033118"	"437011000001104"	"Actiq 400microgram lozenges with integral oromucosal applicator (Teva UK Ltd)"	"Actiq 400microgram lozenges with integral oromucosal applicator"	"Lozenge"	"Buccal"	"Fentanyl citrate"	"400.000microgram"	"4070200"	""
"2227541000033119"	"152911000001100"	"Actiq 200microgram lozenges with integral oromucosal applicator (Teva UK Ltd)"	"Actiq 200microgram lozenges with integral oromucosal applicator"	"Lozenge"	"Buccal"	"Fentanyl citrate"	"200.000microgram"	"4070200"	""
"2226941000033111"	"134812008"	"Fentanyl 200microgram lozenges"	"Fentanyl 200microgram lozenges"	"Lozenge"	"Buccal"	"Fentanyl citrate"	"200.000microgram"	"4070200"	""
"1483341000033110"	"7312111000001101"	"Ultiva 1mg powder for solution for injection vials (Aspen Pharma Trading Ltd)"	"Ultiva 1mg powder for solution for injection vials"	"Powder for solution for injection"	"Intravenous"	"Remifentanyl hydrochloride"	"1.000mg"	"15010403"	""
"1160141000033115"	"333988009"	"Remifentanil 1mg powder for solution for injection vials"	"Remifentanil 1mg powder for solution for injection vials"	"Powder for solution for injection"	"Intravenous"	"Remifentanyl hydrochloride"	"1.000mg"	"15010403"	""
"1160241000033110"	"333989001"	"Remifentanil 2mg powder for solution for injection vials"	"Remifentanil 2mg powder for solution for injection vials"	"Powder for solution for injection"	"Intravenous"	"Remifentanyl hydrochloride"	"2.000mg"	"15010403"	""
"1483441000033116"	"7312411000001106"	"Ultiva 2mg powder for solution for injection vials (Aspen Pharma Trading Ltd)"	"Ultiva 2mg powder for solution for injection vials"	"Powder for solution for injection"	"Intravenous"	"Remifentanyl hydrochloride"	"2.000mg"	"15010403"	""
"1483541000033115"	"7312711000001100"	"Ultiva 5mg powder for solution for injection vials (Aspen Pharma Trading Ltd)"	"Ultiva 5mg powder for solution for injection vials"	"Powder for solution for injection"	"Intravenous"	"Remifentanyl hydrochloride"	"5.000mg"	"15010403"	""
"1160341000033117"	"333990005"	"Remifentanil 5mg powder for solution for injection vials"	"Remifentanil 5mg powder for solution for injection vials"	"Powder for solution for injection"	"Intravenous"	"Remifentanyl hydrochloride"	"5.000mg"	"15010403"	""
"4425741000033111"	"32463511000001109"	"Ionsys 40micrograms/dose transdermal system (The Medicines Company UK Ltd)"	"Ionsys 40micrograms/dose transdermal system"	"Transdermal system"	"Transdermal"	"Fentanyl"	"40.000microgram/1.000dose"	""	""
"11469241000033116"	"421136001"	"Fentanyl 40micrograms/dose transdermal system"	"Fentanyl 40micrograms/dose transdermal system"	"Transdermal system"	"Transdermal"	"Fentanyl"	"40.000microgram/1.000dose"	"4070200"	""
"6440741000033114"	"19486711000001102"	"Fencino 12micrograms/hour transdermal patches (Ethypharm UK Ltd)"	"Fencino 12micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"12.000microgram/1.000hour"	""	""
"9204341000033115"	"24560211000001102"	"Mylafent 12micrograms/hour transdermal patches (Mylan)"	"Mylafent 12micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"12.000microgram/1.000hour"	""	""
"11507641000033116"	"32520211000001103"	"Victanyl 12micrograms/hour transdermal patches (Actavis UK Ltd)"	"Victanyl 12micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"12.000microgram/1.000hour"	""	""
"10598241000033114"	"30001711000001101"	"Yemex 12micrograms/hour transdermal patches (Sandoz Ltd)"	"Yemex 12micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"12.000microgram/1.000hour"	""	""
"8884441000033117"	"35358711000001106"	"Opiodur 12micrograms/hour transdermal patches (RX Farma)"	"Opiodur 12micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"12.000microgram/1.000hour"	""	""
"3839441000033111"	"9751111000001108"	"Durogesic DTrans 12micrograms transdermal patches (Janssen-Cilag Ltd)"	"Durogesic DTrans 12micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"12.000microgram/1.000hour"	""	""
"3839341000033117"	"9752311000001101"	"Fentanyl 12micrograms/hour transdermal patches"	"Fentanyl 12micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"12.000microgram/1.000hour"	""	""
"4022641000033116"	"11084511000001104"	"Matrifen 12micrograms/hour transdermal patches (Teva UK Ltd)"	"Matrifen 12micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"12.000microgram/1.000hour"	""	""
"4386641000033113"	"12881511000001103"	"Mezolar Matrix 12micrograms/hour transdermal patches (Sandoz Ltd)"	"Mezolar Matrix 12micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"12.000microgram/1.000hour"	""	""
"5300441000033116"	"16088911000001101"	"Osmanil 12micrograms/hour transdermal patches (Zentiva)"	"Osmanil 12micrograms/hour transdermal patches"	"Transdermal patch"	"Transdermal"	"Fentanyl"	"12.000microgram/1.000hour"	""	""
"4893741000033114"	"14948311000001105"	"Abstral 100microgram sublingual tablets (Kyowa Kirin Ltd)"	"Abstral 100microgram sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"100.000microgram"	""	""
"4893141000033110"	"14951911000001104"	"Fentanyl 100microgram sublingual tablets sugar free"	"Fentanyl 100microgram sublingual tablets sugar free"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"100.000microgram"	""	""
"4893241000033115"	"14952011000001106"	"Fentanyl 200microgram sublingual tablets sugar free"	"Fentanyl 200microgram sublingual tablets sugar free"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"200.000microgram"	""	""
"4893841000033116"	"14950411000001103"	"Abstral 200microgram sublingual tablets (Kyowa Kirin Ltd)"	"Abstral 200microgram sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"200.000microgram"	""	""
"4893341000033113"	"14952111000001107"	"Fentanyl 300microgram sublingual tablets sugar free"	"Fentanyl 300microgram sublingual tablets sugar free"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"300.000microgram"	""	""
"4893941000033112"	"14949911000001103"	"Abstral 300microgram sublingual tablets (Kyowa Kirin Ltd)"	"Abstral 300microgram sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"300.000microgram"	""	""
"9178641000033110"	"24406311000001102"	"Recivit 400microgram sublingual tablets (Grunenthal Ltd)"	"Recivit 400microgram sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"400.000microgram"	"4070200"	""
"4893441000033119"	"14952211000001101"	"Fentanyl 400microgram sublingual tablets sugar free"	"Fentanyl 400microgram sublingual tablets sugar free"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"400.000microgram"	"4070200"	""
"4894041000033114"	"14949411000001106"	"Abstral 400microgram sublingual tablets (Kyowa Kirin Ltd)"	"Abstral 400microgram sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"400.000microgram"	"4070200"	""
"4894141000033113"	"14949011000001102"	"Abstral 600microgram sublingual tablets (Kyowa Kirin Ltd)"	"Abstral 600microgram sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"600.000microgram"	""	""
"4893541000033118"	"14952311000001109"	"Fentanyl 600microgram sublingual tablets sugar free"	"Fentanyl 600microgram sublingual tablets sugar free"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"600.000microgram"	""	""
"9178841000033111"	"24406511000001108"	"Recivit 800microgram sublingual tablets (Grunenthal Ltd)"	"Recivit 800microgram sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"800.000microgram"	"4070200"	""
"4893641000033117"	"14952411000001102"	"Fentanyl 800microgram sublingual tablets sugar free"	"Fentanyl 800microgram sublingual tablets sugar free"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"800.000microgram"	"4070200"	""
"4894241000033118"	"14948711000001109"	"Abstral 800microgram sublingual tablets (Kyowa Kirin Ltd)"	"Abstral 800microgram sublingual tablets"	"Sublingual tablet"	"Sublingual"	"Fentanyl citrate"	"800.000microgram"	"4070200"	""
"4907141000033114"	"14971111000001104"	"Effentora 100microgram buccal tablets (Teva UK Ltd)"	"Effentora 100microgram buccal tablets"	"Buccal tablet"	"Buccal"	"Fentanyl citrate"	"100.000microgram"	"4070200"	""
"4906441000033116"	"14973311000001101"	"Fentanyl 100microgram buccal tablets sugar free"	"Fentanyl 100microgram buccal tablets sugar free"	"Buccal tablet"	"Buccal"	"Fentanyl citrate"	"100.000microgram"	"4070200"	""
"4906541000033115"	"14973411000001108"	"Fentanyl 200microgram buccal tablets sugar free"	"Fentanyl 200microgram buccal tablets sugar free"	"Buccal tablet"	"Buccal"	"Fentanyl citrate"	"200.000microgram"	"4070200"	""
"4907241000033119"	"14971411000001109"	"Effentora 200microgram buccal tablets (Teva UK Ltd)"	"Effentora 200microgram buccal tablets"	"Buccal tablet"	"Buccal"	"Fentanyl citrate"	"200.000microgram"	"4070200"	""
"4907341000033112"	"14971711000001103"	"Effentora 400microgram buccal tablets (Teva UK Ltd)"	"Effentora 400microgram buccal tablets"	"Buccal tablet"	"Buccal"	"Fentanyl citrate"	"400.000microgram"	"4070200"	""
"4906641000033119"	"14973511000001107"	"Fentanyl 400microgram buccal tablets sugar free"	"Fentanyl 400microgram buccal tablets sugar free"	"Buccal tablet"	"Buccal"	"Fentanyl citrate"	"400.000microgram"	"4070200"	""
"4906741000033111"	"14973611000001106"	"Fentanyl 600microgram buccal tablets sugar free"	"Fentanyl 600microgram buccal tablets sugar free"	"Buccal tablet"	"Buccal"	"Fentanyl citrate"	"600.000microgram"	"4070200"	""
"4907441000033118"	"14972811000001102"	"Effentora 600microgram buccal tablets (Teva UK Ltd)"	"Effentora 600microgram buccal tablets"	"Buccal tablet"	"Buccal"	"Fentanyl citrate"	"600.000microgram"	"4070200"	""
"4907541000033117"	"14972311000001106"	"Effentora 800microgram buccal tablets (Teva UK Ltd)"	"Effentora 800microgram buccal tablets"	"Buccal tablet"	"Buccal"	"Fentanyl citrate"	"800.000microgram"	"4070200"	""
"4906841000033118"	"14973711000001102"	"Fentanyl 800microgram buccal tablets sugar free"	"Fentanyl 800microgram buccal tablets sugar free"	"Buccal tablet"	"Buccal"	"Fentanyl citrate"	"800.000microgram"	"4070200"	""
"5299841000033116"	"16037611000001101"	"Fentanyl 100micrograms/dose nasal spray"	"Fentanyl 100micrograms/dose nasal spray"	"Spray"	"Nasal"	"Fentanyl citrate"	"100.000microgram/1.000dose"	"4070200"	""
"5300141000033112"	"16034711000001103"	"Instanyl 100micrograms/dose nasal spray (Takeda UK Ltd)"	"Instanyl 100micrograms/dose nasal spray"	"Spray"	"Nasal"	"Fentanyl citrate"	"100.000microgram/1.000dose"	"4070200"	""
"5992441000033110"	"17668011000001105"	"PecFent 100micrograms/dose nasal spray (Kyowa Kirin Ltd)"	"PecFent 100micrograms/dose nasal spray"	"Spray"	"Nasal"	"Fentanyl citrate"	"100.000microgram/1.000dose"	"4070200"	""
"5300241000033117"	"16035311000001103"	"Instanyl 200micrograms/dose nasal spray (Takeda UK Ltd)"	"Instanyl 200micrograms/dose nasal spray"	"Spray"	"Nasal"	"Fentanyl citrate"	"200.000microgram/1.000dose"	"4070200"	""
"5299941000033112"	"16037711000001105"	"Fentanyl 200micrograms/dose nasal spray"	"Fentanyl 200micrograms/dose nasal spray"	"Spray"	"Nasal"	"Fentanyl citrate"	"200.000microgram/1.000dose"	"4070200"	""
"5299741000033114"	"16037811000001102"	"Fentanyl 50micrograms/dose nasal spray"	"Fentanyl 50micrograms/dose nasal spray"	"Spray"	"Nasal"	"Fentanyl citrate"	"50.000microgram/1.000dose"	"4070200"	""
"5300041000033113"	"16034111000001104"	"Instanyl 50micrograms/dose nasal spray (Takeda UK Ltd)"	"Instanyl 50micrograms/dose nasal spray"	"Spray"	"Nasal"	"Fentanyl citrate"	"50.000microgram/1.000dose"	"4070200"	""
"8126841000033113"	"19826111000001104"	"Bufyl 1mg/ml and 2micrograms/ml 250ml infusion bags (Advanz Pharma)"	"Bufyl 1mg/ml and 2micrograms/ml 250ml infusion bags"	"Solution for infusion"	"Epidural"	"Bupivacaine hydrochloride/ Fentanyl"	"1.000mg/1.000ml + 2.000microgram/1.000ml"	"15020000"	""
"8126741000033115"	"19826311000001102"	"Bufyl 1mg/ml and 2micrograms/ml 500ml infusion bags (Advanz Pharma)"	"Bufyl 1mg/ml and 2micrograms/ml 500ml infusion bags"	"Solution for infusion"	"Epidural"	"Bupivacaine hydrochloride/ Fentanyl"	"1.000mg/1.000ml + 2.000microgram/1.000ml"	"15020000"	""
"5992341000033116"	"17668511000001102"	"PecFent 400micrograms/dose nasal spray (Kyowa Kirin Ltd)"	"PecFent 400micrograms/dose nasal spray"	"Spray"	"Nasal"	"Fentanyl citrate"	"400.000microgram/1.000dose"	"4070200"	""
"5992141000033119"	"17674111000001105"	"Fentanyl 400micrograms/dose nasal spray"	"Fentanyl 400micrograms/dose nasal spray"	"Spray"	"Nasal"	"Fentanyl citrate"	"400.000microgram/1.000dose"	"4070200"	""
"8126641000033112"	"19823011000001108"	"Bufyl 1.25mg/ml and 2micrograms/ml 250ml infusion bags (Advanz Pharma)"	"Bufyl 1.25mg/ml and 2micrograms/ml 250ml infusion bags"	"Solution for infusion"	"Epidural"	"Bupivacaine hydrochloride/ Fentanyl citrate"	"1.250mg/1.000ml + 2.000microgram/1.000ml"	""	""
"8126541000033111"	"19823411000001104"	"Bufyl 1.25mg/ml and 2micrograms/ml 500ml infusion bags (Advanz Pharma)"	"Bufyl 1.25mg/ml and 2micrograms/ml 500ml infusion bags"	"Solution for infusion"	"Epidural"	"Bupivacaine hydrochloride/ Fentanyl citrate"	"1.250mg/1.000ml + 2.000microgram/1.000ml"	""	""
"10211241000033110"	"22485311000001100"	"Fentanyl 2.5mg/50ml solution for infusion vials"	"Fentanyl 2.5mg/50ml solution for infusion vials"	"Solution for infusion"	"Intravenous"	"Fentanyl citrate"	"50.000microgram/1.000ml"	""	""
"8883941000033112"	"23523811000001103"	"Breakyl 200microgram buccal films (Meda Pharmaceuticals Ltd)"	"Breakyl 200microgram buccal films"	"Buccal film"	"Buccal"	"Fentanyl citrate"	"200.000microgram"	"4070200"	""
